label,article
0,"Sa kabila nito, sa isang ulat, hindi yata payag ang Ama ng Maynila na si Mayor Joseph Estrada sa ideya ng kanyang pamangkin. Bilang beteranong aktor at pulitiko, hindi niya nakikita ang dahilan upang gawan ng pelikula ang sinapit ng Fallen 44. Sinabi pa ni Mayor Erap, na hindi maipagmamalaki ang nangyari sa Mamasapano at magiging isang pagkakamali ito para sa kanyang pamangkin kung sakaling igigiit nito ang pagsasagawa ng naturang pelikula. Matapos man ang mga imbestigasyon, hindi angkop na gawing pelikula ang karumaldumal na pangyayari sa bahaging iyon ng ating bansa. Hindi nga lang tuwirang sinabi ni Mayor Erap ngunit dama natin ang kanyang saloobin, isang pakiusap na huwag nang pag-aksayahan ng salapi at panahon ang paggawa ng naturang pelikula sapagkat magdudulot lang ito ng karagdagang tensiyon sa gobyerno at sa MILF/BFF. Tiyak na malalagay sa spotlight ang kalupitan ng kapatid sa kapatid."
0,Ito ang inihayag ni Department of Justice (DoJ) Secretary Leila de Lima matapos makausap ni Pangulong Aquino si Malaysian Prime Minister Najib Razak hinggil sa kaso ni Amalilio sa ginanap na 25th ASEAN-Republic of Korea commemorative summit sa Seoul.
0,"Ito ang napag-alaman mula mismo kay POC Membership Committee chairman at 1st Vice President Joey Romasanta dahil sa pagkakaroon ng national sports association (NSA) sa volleyball ng dalawang rehistrasyon sa Securities and Exchange Commission (SEC). ""The PVF has two SEC registration which had two different sets of officials,"" sabi ni Romasanta na kinuwestiyon ang pagiging lehitimo ng dalawang umaangking grupo base sa rehistrasyon ng SEC. ""Kailangan nilang ayusin ang mga dokumento nila,"" sabi pa nito. Inamin naman ni PVF secretary general Dr. Rustico ""Otie"" Camangian na may dalawang SEC registration kung saan ang isa na ipinarehistro noong taong 2005 na nasa liderato ng dating pangulo ng asosasyon na si Pedro Mendoza kasama bilang opisyal sina Victor Abalos, Minerva Pante, Vangie De Jesus ay ""revoked."" ""We communicated with POC Secretary General Steve Hontiveros and he said they cannot sent an observer in the election because dalawa ang SEC registration ng PVF. If they (POC) really want to know the legality, then they should ask the SEC kung sino ang real at legal personality sa PVF,"" paliwanag ni Camangian. Ipinaliwanag pa ni Camangian na kinailangang iparehistro ang PVF noong 2005 base sa kagustuhan ng PSC para makakuha ng pondo at tulong pinansiyal sa ahensiya. Gayunman, bunga ng hindi pagsusumite ng annual report at financial statement ang asosasyon ay inalisan o narevoked ang rehistrasyon nito sa SEC. Idinagdag pa ni Camangian na kahit hindi walang opisyales ang POC ay kanilang ipagpapatuloy ang itinakdang eleksyon sa darating na Enero 9 na matagal nang inaasahan ng mga stakeholders ng asosasyon mula sa lugar ng Tawi-Tawi hanggang sa liblib ng lugar ng Baguio City."
0,"HINDI mailarawan ni Jamie Rivera ang kanyang naramdaman sa pag-awit niya ng We Are All God's Children sa harap ni Pope Francis sa Meeting with the Families na ginanap sa Mall Of Asia Arena sa Pasay City nitong Biyernes. ""Siyempre ninenerbiyos ako! Ang saya namin nung mga bata. Enjoy lang kami. Tsaka we're very grateful and we feel so blessed,"" kuwento ni Jamie sa panayam sa kanya ng Bandila ng ABS-CBN noong Biyernes ng gabi. Bukod sa napakasaya niya sa pagkakataong umawit sa harap ng Papa, higit na naging espesyal para kay Jamie na nagawa niyang maiparating kay Pope Francis ang mensahe ng awiting isinulat niya. ""Nakikita ko kasi, tinatranslate ni (Archbishop Luis Antonio) Cardinal Tagle (sa kanya). Natutuwa ako. Ibig sabihin naiintindihan ng Santo Papa 'yung kinakanta ko,"" sabi ni Jamie. At mayroon din siyang personal encounter sa Papa. ""Masaya siyempre! Akyat daw [sa entablado], eh ! Parang, 'Tara akyat tayo, akyat daw eh,'"" kuwento ni Jaime. ""Nagpapasalamat ako kasi nakaakyat ako, nakapagmano ako sa kanya, at the same time nakapagmano 'yung mga bata na kasama ko."" Higit pang natuwa si Jamie sa nasabing pambihirang oportunidad nang inabutan siya ng mga stampita ng mga aide at mga kasamang pari ng Papa. ""I think blessed ng Santo Papa 'yun. Pinamigay ko sa mga bata."" Paano na lang ang plano niyang mag-selfie kasama si Pope Francis?"
0,"Sinimulan na ng Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA) ang pagpapalabas ng rainfall warning bukod pa sa babala sa lakas ng hangin. Ito ay matapos na ang ulan na dulot ng habagat ay magdulot ng matinding baha at pinsala kahit wala namang bagyo. Habang papalapit ang Yolanda sa bansa noong 2013, naghanda ang mamamayan ng Eastern at Central Visayas sa malakas nitong hangin at ulan, tiwalang makakayanan nila ito gaya sa mga nakalipas na kalamidad. Pero iba ang bantang hatid ng Yolanda--ang delubyo. Dahil sa napakalakas na hangin, tumaas ang dagat at nilamon ang lupa, rumagasang gaya ng tsunami, winasak ang maraming komunidad at tinangay ang libu-libong tao sa pagbalik ng dambuhalang alon sa dagat. Makalipas ang isang taon, noong nakaraang buwan, nang manalasa ang 'Ruby', ay mas handa na ang mamamayan at kakaunti lang ang nasawi--27 na lang, kumpara sa mahigit 6,193 na namatay at 1,061 nawawala sa Yolanda. Noong nakaraang linggo, inakala ng mga tao na handa na sila sa pangkaraniwan na ngayon na napakalakas na hangin at matinding baha na idudulot ng bagyong 'Seniang'. Sa pagkakataong ito, bukod sa karaniwang baha at hangin, may 12 pagguho ng lupa na nagdulot ng maraming pagkamatay. Dalawang landslide ang pumatay sa 19 na katao makaraan nitong ilibing ang isang komunidad sa Catbalogan City sa Samar. Dalawa pang pagguho ng lupa ang pumatay din sa siyam na katao sa Leyte. Posibleng pinatindi ng climate change ang pananalasa ng mga bagyo at buhos ng ulan kaya naman naging mas mapanganib ang mga ito kaysa rati. Napaulat din ang matitinding klima sa iba pang panig ng mundo. Mga baha, snow storms at sobrang lamig na panahon ang puminsala sa maraming lugar na hindi nakararanas nito noon."
0,"Sa kabila nang maraming detalye hinggil sa kaso na inilabas niya sa mga unang pagdinig, napansin ng mga mahistrado ng Sandiganbayan Third Division na marami nang katanungan na hindi niya nasagot hinggil sa kaso nang siya ay humarap sa witness stand kahapon."
0,"Isa lamang ang PABA sa national sports association's (NSA's) na may magulong liderato matapos na hindi kilalanin ng Philippine Olympic Committee (POC) ang isinagawa nilang eleksiyon. Puwersado naman ang PH batters na sumagupa sa East Asia Cup sa Marso sa bansa na isang qualifying para sa mga bansang nagnanais na mapasabak sa prestihiyosong World Baseball Cup. Ito ay matapos na mabalitaan na kinilala ng POC ang liderato ni Marti Esmendi bilang presidente ng PABA na hindi naman sinang-ayunan ng mga namumuno ng baseball sa bansa. ""Ang pangunahin naming problema ay makapagpatuloy sana kami ng training sa Rizal,"" sinabi ni national coach Egay delos Reyes. ""Wala kaming permit, kaya hindi kami nakagagamit ng field. Sa gilid-gilid lang kami ng Rizal Memorial muna nagpapraktis."" Ipinaliwanag ni Delos Reyes na dahil sa kawalan ng permit ay hindi makagagamit ang mga manlalaro, partikular ang mula sa probinsiya at maging ang hindi kabilang sa military, sa dormitory na nasa stadium. Ipinagpasalamat naman nila sa biyuda ng namayapang presidente ng PABA na si Hector Navasero na nagrenta ng apartment para sa kanilang matitirhan. Nakipag-usap na rin ang koponan sa bagong PABA Board na ipiprisinta nina Ely Baradas, Ping Remollo, Pepe Munoz at Norman Macasaet ang hinggil sa kanilang kahilingan. Nangako naman ang board na ipararating nila sa matataas na opisyal sa sports ang kanilang mga hinaing. Matatandaan na binuo ang koponan noong 2014 upang isali sana sa Incheon Asian Games subalit hindi nakasama sa delegasyon dahil na rin sa kaguluhan sa loob ng asosasyon. Puwersado rin sila na idepensa ang korona sa East Asian Cup na dapat sana'y isinagawa noong Disyembre sa bansa ngunit iniliban na lamang sa Marso habang hinihintay na maisagawa ang eleksiyon. ""Ang champion dito ay makukuwalipika sa Asian Championships na importante naman para tumaas ang ranking natin para sa World Baseball Classic kaya hindi kami puwedeng magpabaya sa training,"" pahayag ni Delos Reyes. Magugunita na dahil sa matagal na kaguluhan sa PABA, napilitan ang PSC na tanggalin ang buwanang allowance ng 24-kataong koponan."
0,"Hinihikayat din ang mambabasa na subukin ang kanilang konsiyensiya, iwasan ang paggamit ng kakaibang termino at kataga dahil ito ay ""vulgar,"" at huwag dumura sa sahig. Hinimok ang mga magulang na huwag ipahiya at maliitin ang kanilang mga anak."
0,"Si Caluag, na bumiyahe pa mula Kentucky, USA upang personal na tanggapin ang parangal na iginawad sa kanya ng pinakamatandang organisasyon ng media sa bansa sa seremonyang ginanap sa 1Esplanade, ay pinangunahan ang kabuuang 79 personalidad at entities na pinarangalan sa espesyal na gabi na dinaluhan ng pinakamatataas na opisyal ng isports, prominenteng mga atleta at mga espesyal na bisita. Dumalo upang ibigay kay Caluag ang kanyang Athlete of the Year trophy ay sina Philippine Olympic Committee (POC) president Jose 'Peping' Cojuangco, Philippine Sports Commission chairman at keynote speaker ng pagtitipon na si Richie Garcia, Philcycling president Cavite Congressman Bambol Tolentino, at PSA president Jun Lomibao ng Business Mirror. Ang BMX rider, na sinamahan sa event ng kanyang mga kamag-anak mula Nueva Ecija, ang nagbigay ng nag-iisang gintong medalya ng bansa sa Asiad noong nakaraang taon sa Incheon, South Korea. Kinukunsidera niya ang 2014 bilang isang ""eventful year"" para sa kanya. ""It was a great year being a new dad, graduating at nursing school, along with the Asian Games gold medal, and to top it off with the Athlete of the Year,"" dagdag ni Caluag sa pormal na pagititpon kung saan principal sponsors ang Meralco, Smart, at MVP Sports Foundation habang major sponsor naman ang PSC. Isa pang highlight ng gabi ang paggagawad ng Lifetime Achievement Award sa 1973 Philippine men's basketball team. Ang dating senador na si Robert Jaworski Sr. ang nanguna sa koponan na napanalunan ang Fiba-Asian Men's Championship 42 taon na ang nakararaan sa Manila. Kasama ni Big J sa entablado ang mga kakamping sina Bogs Adornado, Yoyong Martirez, Manny Paner, Leo Arnaiz (kumatawan sa kapatid na si Francis Arnaiz), Richie Melencio (kumatawan sa yumaong amang si Tembong Melencio) at Joey Campos, bilang representante ni coach Juan Cutillas. ""This group was given an opportunity to show together that we have the best athletes (here in Asia),"" ani Jaworski sa kanyang mensahe para sa koponan na iginiya ng yumaong si Valentin 'Tito' Eduque at itinaguyod ni Dante Silverio. Ang buong koponan ng National University, sa pangunguna ni coach Eric Altamirano at school owner Hans Sy, ay dumalo rin upang tanggapin ang President's Award para sa kanilang pagputol sa 60 taong tagtuyot ng Bulldogs para sa UAAP men's basketball title. Si Sy din ang ginawaran ng pagkilala bilang Executive of the Year sa event na suportado rin ng PBA, Maynilad, Accel, Rain or Shine, ICTSI, PCSO, PAGCOR, El Jose Catering, National University, Globalport, Air21, at 1Esplanade. Ang iba pang special awards na ipinamigay ay kina coach Tim Cone (Excellence In Basketball), Alyssa Valdez (Ms. Volleyball), Jean Pierre Sabido (Mr. Taekwondo), Tony Lascuna and Princess Superal (Golfers of the Year), Mitsubishi (Hall of Fame), at MVP Sports Foundation (Sports Patron of the Year)."
0,Tuwang-tuwa at touched si Juday sa gagawing pangungumusta ni Pope Francis sa kalagayan ng Yolanda survivors. Ibinahagi ng award-winning host ng hit game show na Bet On Your Baby na paraan din ito ni Pope Francis para himukin ang sambayanan na tibayan ang tiwala sa Diyos.
0,"Paliwanag nito, mas lalamig pa o makakukuha pa ng mas mababang temperatura ang mga lugar na ito sa susunod na mga araw. Aniya, magpapatuloy ang mababang temperatura sa Luzon lalo na at peak season ng amihan ngayong buwan. ""Talagang halos 'yung tail-end natin ay mas bumaba pa ang epekto, ibig sabihin niyan mas lumalakas pa 'yung amihan natin so asahan talaga na bababa pa 'yung temperature natin,"" anito. Kaugnay nito, patuloy na nakaaapekto sa Eastern Visayas at ilang bahagi ng Mindanao ang tailend ng cold front."
0,"Na-disbar si Raul H. Sesbreno na napatunayan ng Cebu City Regional Trial Court (RTC) na nagkasala sa murder. Subalit, sa isang apela, ibinaba ng SC ang krimen sa homicide at nahatulan siyang makulong ng siyam hanggang 16 na taon."
0,"Ang Listahan ay isang information management system na maaaring gamitin ng mga national agency, local government unit, at iba pang social protection stakeholder upang magkaroon ng listahan ng maralitang pamilya na nangangailangan ng tulong. Sasanayin ng mga area coordinator ang mga area supervisor na mamumuno sa lupon ng mga enumerator sa pagsasagawa ng field assessment. Magsasagawa ang enumerator ng panayam sa mga pamilya gamit ang Family Assessment Form (FAF), isang apat na pahinang questionnaire at 52 variable na tutukoy sa antas ng kabuhayan ng isang pamilya. Ang datos na makokolekta ng mga enumerator ay ipapasok ng mga encoder sa database ng Listahan habang sisiyasatin ng mga verifier kung tama ang mga ipinasok na impormasyon."
0,"Dahil sa inaasahang holiday exodus ng mga pasahero, mas mabigat ang trapiko ang tiyak na mararanasan ng mga biyahero na papunta sa mga probinsiya ilang araw bago ang Pasko."
0,"Ayon sa Philippine Atmospheric, Geophysical and Astronomical Services Administration (PAGASA), dakong 6:10 ng umaga nang maramdaman sa National Capital Region (NCR), partikular na sa Science Garden sa Quezon City, ang 19 degrees Celsius."
0,"Gayunman, 6:00 pa lang ng umaga ay marami ng mga tao ang nag-aabang sa kanya sa 11-kilometrong ruta na daraanan ng kanyang motorcade. Karamihan sa mga ito ay grupu-grupo nang dumating at nangakasuot pa ng iba't ibang kulay ng T-shirt na may mga larawan ng Papa. Kahit ilang oras silang naghintay sa Papa ay hindi alintana ng mga mananampalataya ang init ng panahon at pagod, gutom at uhaw, dahil nasulit ang lahat ng kanilang sakripisyo nang masulyapan na ang pinakamamahal na si Pope Francis. Marami sa mga relihiyoso ay nagdasal ng rosaryo at umawit ng mga relihiyosong awitin habang naghihintay sa gilid ng mga kalsada sa pagdating ng Papa. Kabilang sa mga rutang dinaanan ng Papa mula sa Villamor Air Base, na pinaghintayan ng libu-libong Katoliko ay ang Andrews Avenue, Airport Road, Domestic Road, NAIA Road, Roxas Boulevard, kanan ng Quirino Avenue hanggang Taft Avenue patungo sa Apostolic Nunciature, o Vatican Embassy, na magsisilbing official residence ng Papa habang nasa Pilipinas siya."
0,"Sinabi ni Radwanska, na nakaabot sa final ng Wimbledon noong 2012 ngunit hindi pa napapanalunan ang kanyang unang career grand slam victory, sa kanyang opisyal na Facebook page: ""So happy to announce Martina Navratilova as the newest member of my coaching team""."
0,"KAKAIBANG Lady Gaga, na talaga namang ikinagulat ng lahat, ang napanood sa 87th Academy Awards noong Linggo, Pebrero 22, nang awitin niya ang The Sound of Music medley sa Dolby Theatre sa Los Angeles. Inawit ng singer ang ilang medley song kabilang na ang The Hills Are Alive, Edelweiss at Climb Ev'ry Mountain. Ayon sa ulat ng US Weekly, ang My Favorite Things ay isa rin sa presentasyon ni Gaga -- ito ang una niyang pagtatanghal simula nang isiwalat niya noong Valentine's Day ang planong pagpapakasal sa aktor na si Taylor Kinney."
0,"Ito ang reaksiyon ni ""First Take"" host Skip Bayless sa programa niya sa ESPN sa United States hinggil sa matagal nang paghahamon ni Pacquiao kay Mayweather."
0,"DAHIL sa patuloy na sobrang mataas na ratings ay extended ang seryeng Two Wives hanggang Marso. Ito ang tsika sa amin ni Erich Gonzales, ang isa sa mga bida ng primetime series. Kaya masayang-masaya si Erich, hindi lang dahil sa mga papuring natatanggap niya kundi pati na sa pagkakaroon ng loyal viewers na hindi bumibitaw sa pagsubaybay sa teleserye nila."
0,"TINANGHAL na unang grand champion ng ""PINASikat"" ang brother duo na Spyros para sa kanilang nakakabilib at makapigil-hiningang performance gamit ang diabolo o Chinese yoyo sa grand finals ng talent competition sa Ynares Center noong Sabado (Enero 24)."
0,"Nagtamo ng maraming saksak sa katawan si Mylene De Claro-Justiniani, 31, at hindi na umabot nang buhay sa Southeast Asian Medical Center san Barangay Molino II sa Bacoor."
0,"Habang walang ganoong probisyon ang iba pang bansa sa kani-kanilang saligang batas, ang malayang pamamahayag at ang press ay naging isang huwaran sa daigdig ngayon. Ang mga editor ng Charlie Hebdo, isang French satirical magazine, ay inilutang ang huwarang ito nang ilabas nila ang marming cartoon na naglalarawan sa propetang Mohammed ng Islam. Ang mga Muslim, lalo na ang mga Sunni Muslim, ay tinuligsa ang mga debuho ng Propeta, sapagkat hinihimok umano nito ang idolatriya. Kaya, isang magkapatid na Muslim ang kumilos laban sa Charlie Hebdo; sinugod nila ang tanggapan nito at pinagbabaril ang editor-in-chief, limang karikaturista, at marami pang staff member. Nakaroon ng kilos protesta sa buong Europe. Ang mga leader ng western world, kasama ang French President Francois Hollande, United States President Barack Obama, the Prime Minister David Cameron ng United Kingdom, and Chancellor Angela Merkel ng Germany, na nakiisa sa pagkondena sa pag-atake. Ngunit matapos maglabas ang Charlie Hebdo ng isa pang mapangahas na isyu, na muling naglalarawan kay Propeta Mohammed sa pabalat nito, sumiklab ang counter-rallies ang mga Muslim sa Senegal, Mauritania, Jordan, Algeria, at Pakistan. Niransak ng galit na galit na madla ang tatlong simbahang Kristiyano at sinunog ang isang French cultural center sa Niger. Ilang araw bago ang marahas na counter-rallies, nangusap si Pope Francis sa mga reporter na kanyang kasama sa eroplano patungong Pilipinas. Ang malayang pamamahayag ay isang pundamental na karapatan ng tao, aniya, at walang hurisdiksiyon para sa pagpatay sa mga peryodista ng Charlie Hebdo. Ngunit, aniya, may mga limitasyon sa malayang pamamahayag, lalo na kung iniinsulto o nililibak nito ang pananampalataya ng ibang tao. Bilang isang bansa na nagdadambana sa malayang pamamahayag sa Konstitusyon nito, nakahanda tayong makiisa sa mga nagtatanggol niyon. Ngunit si Pope Francis, sa kanyang karunungan, ay nakikita ang pangangailangang kilalanin ang mga limitasyon sa mga kalayaan. Wala ngang tunay na absolute - ang ugat na salita sa absolutism - sa daigdig na ito. Nang sabihin ng Papa, sa pagpapatupad ng malayang pamamahayag, na naiinsulto ang pananampalataya ng iba, sila ang nagpasimula ng kaguluhan at dapat ngang asahan ang matinding reaksiyon."
0,"Dati nang laman ng mga haka-haka bilang reinforcement ng Gin Kings para sa 2015 PBA Commissioner's Cup na maguumpisa sa Enero 27, dumating Sabado ng madaling araw si Michael Dunigan lulan ng Philippine Airline flight PR103 mula Los Angeles, California."
0,"In good taste ang mga kuha ni Coleen na ipinost nila sa social media at puwede itong gamitin din para sa promo ng Ex With Benefits na si Sam Milby ang leading man ng TV host/actress. Ang sexy ni Coleen at ang gaganda ng swimsuit na suot niya kaya tiyak na maraming female personalities ang nagka-idea na gayahin din nila ang pictorial session na ito ng dalaga sa isang napakagandang lugar sa ibang bansa. Tiyak na nakita na ni Sam ang mga litrato ni Coleen at siguradong humanga rin siya sa kaseksihan ng girlfriend ni Billy. Mabuti na lang at hindi bantay-salakay si Sam kaya maski na magkasama sila sa pelikula ni Coleen ay walang kakaba-kaba si Billly at matinong girlfriend din naman ang dalaga. In fact, marami ang nakakapansing malaki ang ipinagbago ni Billy simula nang maging magkarelasyon sila dahil pumayat siya nang husto at higit sa lahat, hindi na rin daw madalas uminom at gumimik tulad nang dati. May nagkuwento rin sa amin na, ""Takot si Billy na iwan siya ni Coleen, sobrang in love ni Billy kay Coleen. Hindi nga rin namin alam kung paano napatino ni Coleen si Billy."""
0,"Sa likod nito, ang MVP Sports Foundation Inc. ay itinaguyod may apat na taon na ang nakararaan na layong makatulong sa grassroots development at maging elite programs ng walong national sports associations. Bukod sa basketball, ang iba pang isports na tinutulungan ng foundation ay ang boxing, taekwondo, badminton, football, cycling, tennis, at running. ""Here's a perfect opportunity, a perfect vehicle to further help Philippine sports, while at the same time, encourage everyone to live like a winner by leading a more active and healthier lifestyle,"" ani Pangilinan nang pormal na ilunsad ang foundation noong 2011. At unti-unting naani ang magagandang resulta. Nagtapos bilang runner-up ang Gilas Pilipinas sa 2013 Fiba-Asia Men's Championship at nakakuha ng tiket para sa Fiba World Cup sa unang pagkakataon matapos ang halos apat na dekada, ang Philippine Azkals ngayon ay ang pinakamagaling na football team sa rehiyon ng Southeast Asia, at naibigay ng cycling ang unang ginto sa Asian Games sa pamamagitan ng BMX rider na si Daniel Caluag.	 ""Nawa'y mas marami pa ang makamit kahit pa,"" ayon kay Pangilinan na chairman ng foundation. ""There will be challenges up ahead."" Bilang pagkilala sa kabuluhang naibigay nito para sa Philippine sports sa maikling panahon, pinili ng Philippine Sportswriters Association (PSA) na igawad sa MVP Sports Foundation Inc. ang unang Sports Patron of the Year honor sa pagdaraos nito ng Annual Awards Nights na handog ng MILO at San Miguel Corp. isang linggo mula ngayon sa 1Esplanade sa Mall of Asia Complex. Si Caluag, ang natatanging nag-uwi ng ginto para sa bansa sa Incheon Asiad, ay nasa ituktok ng honor list para sa event sa Pebrero 16 kung saan ay principal sponsors ang Smart, MVP Sports Foundation at Meralco habang major sponsor naman ang Philippine Sports Commission, at tatanggapin ang prestihiyosong Athlete of the Year award. Bukod dito, ang MVP Sports Foundation Inc. ay kabilang sa iba pang personalidad at entity na kikilalanin sa pagtitipon na suportado rin ng PAGCOR, ICTSI, Rain or Shine, PCSO, PBA, Maynilad, Accel, National University, El Jose Catering, Air21, at Globalport. Ang National University ay gagawaran ng President's award, ang 1973 Philippine men's basketball team ang tatanggap ng Lifetime Achievement Award, Excellence in Basketball naman si coach Tim Cone, Hall of Fame ang Mitsubishi, kikilalanin si Alyssa Valdez bilang Ms. Volleyball, si Jean Pierre Sabido bilang Mr. Taekwondo, at sina Princess Superal at Tony Lascuna bilang Golfers of the Year."
0,"Masayang-masaya naman ang gay community sa proyekto, sinabing isa itong oportunidad para sa mga tinaguriang ""third gender"" na ipakita ang kanilang mga kakayahan at talento, partikular sa pagmamando ng trapiko. ""Nakakatuwa para sa aming grupo na pagkatiwalaan sa ganitong maselang trabaho. Maraming salamat sa henyong nakaisip nito at sa pagkakataon na maihanay kami sa pagpapatupad ng batas-trapiko,"" sabi ni Alex Samonte, pinuno ng Ikatlong Lahi, isang samahan ng mga bisexual sa Rosario. ANG SQUAD"
0,"Sinabi ni Catapang, ang pagdedeklara ng suspension of military operations (SOMO) laban sa NPA ay isang patunay na sinsero ang gobyerno sa hangad nitong makamit ang kapayapaan. Subalit iginiit ni Catapang na pananatiliin ng mga puwersa ng gobyerno pagpapatupad ng batas, pagsasagawa ng humanitarian assistance at disaster response (HADER) at defensive operations, partikular ang nagbibigay seguridad sa mga vital installation at proyektong imprastraktura, upang matiyak na ligtas ang mga mamamayan sa panahon ng Pasko. Tulad ni Catapang, naniniwala si PNP officer-in-charge Deputy Director General Leonardo Espina na tatapatan ng rebeldeng komunista ang pagdedeklara ng gobyerno ng SOMO."
0,Umaasa rin ang Malacanang na ang megafight sa pagitan nina Floyd Mayweather Jr. at Sarangani Rep. Manny Pacquiao ay magaganap na. Sinabi ni Presidential Communications Operations Office (PCOO) Secretary Herminio Coloma Jr. kahapon na pangarap ng bawat Filipino sports fan na mapanood ang sagupaan ng wala pang talong American fighter at ng Pambansang Kamao.
0,"Kinumpirma ni SBMA Director Philip Camara, sa pakikipagpulong sa ibang grupo ng mga empleado ng SBMA na nakatalaga sa iba't ibang departamento, ang kanilang petisyon sa lupon na payagan ang implementasyon ng SSL."
0,"Sa report ni Supt. Marlo Martinez kay QCPD Director Chief Supt. Joel D. Pagdilao, kinilala ang suspek na si Manny Limjoco, 39, tubong Pangasinan at naninirahan sa 13th Avenue, Barangay Socorro, Quezon City."
0,"Ginamit ng Papa ang kanyang Christmas Day blessing na ""Urbi et Orbi"", upang bigyang-diin ang mamamayan, partikular ang mga bata sa Middle East ""who for too long now have suffered the effects of ongoing conflict,"" aniya, tinukoy ang digmaang sibil sa Syria at ang lumalalang kaguluhan sa Iraq dahil sa Islamic State. Nanawagan ang Papa ng awa at malasakit para sa refugees ""so that all who now are suffering may receive the necessary humanitarian help to overcome the rigors of winter."""
0,"Gamit ang walis bilang panuro, sinabi ng lalaki, ""Liko ka sa kanan, pangalawang kanto... ay, teka, pangatlong kanto pala tapos liko ka sa kaliwa, may building doon... ay kubo pala, tama, kubo tapos sa likod niyon may kalye pero sa kabila pa niyon ang babagtasin mo tapos sa pang-apat na poste... hindi, pangatlo yata... tama, pangatlo nga, tanaw na ang simbahan tapos liko ka sa may building... library yata... hindi, opisina pala..."" Sa totoo lang, hindi na guwapito si Tonio nang kumulubot ang mukha niya sa parang sapot ng gagambang direksiyon na ibinigay ng lalaki. Pagkatapos ng pag-uusap, may nagtanong kay Tonio, ""Ano? Nakuha mo ang sabi niya?"" Tumango si Tonio. ""Dalawa raw ang hahanapin natin, ang simbahan at isa pang mapagtatanungan."" Ang karanasang ito ang nagpapaalala sa akin ang malaking kapahamakan na susuungin natin kung hindi dumating si Jesus sa daigdig. Naghahangad tayong makarating sa Langit sa sarili nating mga paraan at dahil sa kasalanan, kung sinu-sino na lang ang ating hinihingan ng tulong upang akayin tayo sa tamang direksiyon na hindi naman natin maramdaman na tamang landas nga iyon; hanggang isang araw may magtatanong sa atin: ""Saan kayo pupunta?"" at ang isasagot natin: ""Hindi namin alam, naliligaw po kami."""
0,"Inialay ni McCartney ang kanyang natanggap na parangal sa kanyang mga kabanda, at sa mga taga-Liverpool. Inamin niya na ninerbiyos siya bago magsimula ang seremonya, ngunit ipinagmamalaki niyang siya ay isang British."
0,"7:00 ng gabi -- NLEX vs Globalport MAKAMIT ang ikalawang sunod na panalo upang makaagapay ng mga namumuno ang tatangkain ng Magnolia sa pagsagupa sa Columbian Dyip sa unang laro ngayong hapon sa pagpapatuloy ng 2018 PBA Commissioners Cup sa Araneta Coliseum. Nakabawi sa pagkabigo sa una nilang laro ang Hotshots matapos magwagi nitong Sabado kontra Globalport,92-87, sa larong idinaos sa Angeles City sa Pampanga. Hawak ang markang 1-1, nais ng tropa ni coach Chito Victolero na umangat sa ikatlong puwesto kasunod ng mga kasalukuyang pumapangalawa na Meralco, Alaska at TNT Katropa na may tig-3 panalo at tig-isang talo. Sa kabilang dako, tatangkain naman ng Columbian Dyip na maitala ang unang back-to-back wins sa limang laro. Muli, inaasahang mamumuno para sa Hotshots sina import Vernon Macklin, Ian Sangalang, Paul Lee, Marck Barroca at Rome de la Rosa. Para naman sa Dyips, sisikapin ni import John Fields III na mapatunayang hindi nagkamali ang koponan nang ipalit siya sa dating import na si CJ Aiken katulong ang mga locals na sina Rashawn McCarthy, Jeremy King at Carlo Lastimosa upang dugtungan ang nakaraang malaking panalo kontra league leader Rain or Shine. Sa tampok na laro, ikalawang dikit na panalo rin ang hangad ng NLEX matapos makaahon sa unang tatlong pagkabigo sa pamamagitan ng 120-115 na panalo sa Phoenix nitong Biyernes. Pagbawi naman ang hangad ng katunggali nilang Globalport mula sa natamong kabiguan sa kamay ng Hotshots na nagbaba sa kanila sa patas na markang 2-2."
0,"Ang 64-anyos na si Valdez ay inakusahang nangomisyon ng P57.787 milyon mula sa kanyang Priority Development Assistance Fund (PDAF) na nailaan sa mga pekeng non-government organization (NGO) ng negosyanteng si Janet Lim Napoles. Agad namang naibalik sa kanyang kulungan si Valdez sa Camp Bagong Diwa sa Taguig Citykung saan doon din nakakulong ang iba pang akusado sa pork barrel scam tulad ni Napoles at Atty. Jessica ""Gigi"" Reyes, dating chief of staff ni Sen. Juan Ponce Enrile. Ginamit ng whistleblower na si Benhur Luy ang alyas ""kuryente"" kay Valdez dahil sa paggamit ng mga bogus na electric cooperative upang makakomisyon sa pork barrel fund. Sinasabing inindorso umano ni Valdez kay Napoles ang PDAF nito para ilaan sa ghost project ng mga pekeng electric cooperative."
0,"Ang 22-metro ang haba at 15-metro ang taas na bagong entrance gate ay donasyon ng Binondo Filipino-Chinese community sa pamahalaang lungsod ng Maynila. Itatayo ito sa Quintin Paredes Street, malapit sa paanan ng Jones Bridge. Si Architect Saul Simon Tan ang nagdisenyo ng bagong Binondo arch, na tatampukan ng moderno at tradisyunal na disenyo na may tatlong Pagoda sa Chinese carvings. Itinakda ng pamahalaang lungsod ang inagurasyon nito Hunyo 24, Araw ng Maynila."
